"","CD31m_1","CD31m_2","CD31m_3","CD31m_4","Ost_c_1","Ost_c_2","Ost_c_3","Ost_c_4","Ost_ins_1","Ost_ins_2","Ost_ins_3","Ost_ins_4"
"Q9GZP4",17.3012,17.43327,17.26712,18.14058,17.53799,17.21375,17.11836,17.16757,17.40626,17.11753,17.23659,17.30994
"Q9GZV5",14.52987,13.81992,15.2743,13.55784,13.44212,13.32734,13.23899,13.03253,13.86391,13.8630428435567,13.75186,13.72912
"Q9H173",14.36097,14.49521,14.67918,14.31499,14.83978,14.35742,14.74259,14.68855,15.11286,14.44559,14.89756,14.755
"Q9H7Z7",14.91265,15.07031,15.19071,14.55612,15.28836,14.97375,15.11503,15.21868,15.20813,14.6231,14.87122,14.97619
"Q9HA77",13.31921,13.70693,12.9533306222565,14.79039,13.484976824645,13.61933,14.07182,13.86734,13.89363,13.93658,13.97569,13.0772
"Q9HD15",15.28845,15.21334,15.91384,15.21134,15.10954,14.56979,14.92417,14.59487,15.13541,14.69281,15.32451,15.12225
"Q9NP81",14.58343,14.46569,14.60529,14.4987380694008,14.6146,14.30731,14.47997,14.69125,14.36831,13.88196,14.35141,14.36473
"Q9NP97",17.66004,18.19176,18.17803,17.32005,17.90328,17.90695,17.56334,17.58773,17.78567,17.42668,17.78788,17.60858
"Q9NPD3",14.59649,14.32048,14.98881,14.39621,14.15438,14.02418,13.54217,13.34451,13.90415,13.40759,14.44623,13.11264
"Q9NPF4",14.18436,14.66293,14.03292,14.63719,14.24956,14.55452,14.39188,14.50981,14.27001,14.25992,14.45292,14.26395
"Q9NQ29",14.6660155949343,14.84577,15.66677,14.12549,14.4215295340514,14.07547,13.76464,13.98729,13.73642,13.79868,14.26686,13.47974
"Q9NSK0",14.29873,14.23122,14.64538,14.079632174138,14.40942,14.09308,13.9183,14.00262,13.864936289043,13.07384,14.01954,13.54451
"Q9NVP1",18.41216,18.59281,18.49972,18.6958,18.498,18.55049,18.02579,18.57229,18.17818,18.23334,18.47531,18.60813
"Q9NZJ9",15.03438,15.3119,15.36865,14.3845413307142,15.7733,15.65499,14.78012,15.13053,15.13007,14.98419,14.36356,15.04313
"Q9P013",15.75047,15.78851,16.16832,15.33139,15.50907,15.33158,15.11475,14.9912,15.39053,15.19203,15.23988,14.90108
"Q9UBB4",14.39048,14.39305,14.00503,14.86825,14.22676,14.73849,14.59215,14.51,14.5117,14.93161,14.64416,14.7628
"Q9UGV2",14.90688,15.35415,15.08381,14.99879,15.49347,15.50511,15.30591,15.28381,15.29973,14.82619,15.4063,15.4848
"Q9UHW9",17.00822,16.19977,17.10183,17.01767,17.04122,17.16896,16.82092,16.86421,17.38191,17.73477,16.72935,16.77875
"Q9UHY7",15.54754,15.23138,15.24996,14.89489,15.53207,15.26741,15.26366,15.35808,15.32274,14.94687,15.35958,15.01055
"Q9UKM9",16.59424,16.38442,17.04301,16.27112,16.31164,16.14739,16.2101,16.1149,16.2623,16.42965,16.25973,16.10193
"Q9UKV8",13.75142,13.61238,13.5276650072146,14.52818,13.4300934250263,13.80971,14.23778,13.93079,13.70039,13.97612,14.1548282612488,14.13805
"Q9ULC4",17.13613,17.1789,17.16817,16.71675,17.09243,16.91944,17.29249,17.23385,17.42809,17.4773,16.89777,17.71906
"Q9ULX6",14.52833,14.74586,14.9318,14.5153038093654,14.63242,14.3387,13.9612,14.05309,14.08568,14.26572,14.52764,14.23203
"Q9UM47",16.17455,15.00119,16.07633,15.84911,15.93917,15.61072,15.98344,15.57701,16.11402,15.6842322253297,15.99379,15.38851
"Q9UMX5",17.01842,17.52477,17.14402,16.83632,17.07125,17.12553,16.75792,16.75263,16.86927,16.59101,17.21296,16.51946
"Q9UMY4",16.62599,16.64772,16.80133,16.0815,16.82925,16.56592,16.62616,16.60171,16.70395,16.39771,16.51685,16.59324
"Q9UNN5",14.04934,14.25711,13.95313,14.45062,14.0087,14.38768,14.01406,14.015176302705,13.98016,14.36061,14.37789,13.80344
"Q9Y2U8",14.04478,13.73469,14.06625,14.39838,13.33782,13.56231,13.6314386459011,13.45125,13.74225,13.83776,13.78508,13.5344
"Q9Y316",14.74181,14.6834,14.75422,14.36903,14.79463,14.52494,14.6425,14.58025,14.74277,14.39217,14.94138,14.61246
"Q9Y394",14.4834,14.2415,13.71093,14.74117,14.45635,15.05297,15.10173,15.40821,15.05626,15.2212,14.62178,15.33378
"Q9Y3A3",15.22814,15.39674,15.19882,14.94947,15.22788,15.32174,15.37582,15.13532,15.21818,15.4642,14.99752,15.35763
"Q9Y3E5",14.08278,13.76388,13.91094,14.27888,13.80637,13.66845,13.84677,14.31382,14.10749,14.13866,14.04909,14.27137
"Q9Y508",14.64094,14.53477,14.70197,14.64783,14.52948,14.08161,13.83804,14.05236,13.48408,13.8352,14.48274,13.95441
"Q9Y572",16.10516,16.4845,15.6813268096347,16.57648,16.49872,16.4101,15.3241,16.86602,16.79016,15.80956,15.79251,16.85811
"Q9Y5A9",15.90357,15.61031,16.09535,15.48457,15.41603,15.14238,15.38296,15.08273,15.47184,15.31043,15.50646,15.23824
"Q9Y5L0",13.77304,13.37715,13.02375,14.17348,12.82886,13.72934,13.94682,13.79402,13.53204,14.37817,13.66208,13.96968
"Q9Y5S1",15.21933,13.80066,13.57508,15.36123,14.89464,14.34706,14.96659,15.59156,15.46883,14.18305,15.00715,15.23205
"Q9Y639",15.54225,16.02119,15.35476,14.97237,15.83359,16.0891,15.65234,15.64222,15.76394,15.72042,15.78105,15.34298
"Q9Y673",15.71794,15.64567,14.72375,16.66167,15.37144,15.74116,15.7575,15.81277,15.79825,15.92432,15.66336,15.61896
"Q9Y6I3",15.64911,15.95848,15.86449,15.53345,15.77182,15.79908,15.44286,15.42441,15.63216,15.34659,15.66336,15.52896
"Q9Y6K8",13.84361,14.26718,14.16348,14.117431353999,14.19961,14.17226,13.95163,14.38705,14.14214,14.17657,14.2099,14.51203
"A0A0A0MSK4",16.61622,16.91141,16.27341,16.13323,16.31272,16.53521,16.11578,16.07893,16.63446,16.81975,16.42748,16.93831
"A0A0J9YXF2",16.55672,15.99937,17.03112,16.3787,16.45666,15.94929,16.32757,16.3744,16.21287,15.56669,16.46465,16.33391
"A0A1W2PS81",15.0072,14.56982,15.00629,15.72496,14.55281,14.5067,15.06104,14.71462,15.05922,15.22681,14.98325,15.14503
"A8MQB8",14.87807,14.55573,14.70991,14.30031,14.75038,14.62763,14.8033,14.46602,14.8222,14.79122,14.12859,14.42721
"C9J6U3",14.73536,14.51228,14.23886,14.66633,14.37716,15.46053,14.96253,14.91683,14.81444,15.98542,14.79321,14.97193
"E9PDJ9",16.52842,16.177,16.43975,16.15769,16.33351,16.13656,16.35709,16.3312,16.16826,15.95418,16.36792,16.25797
"F5H199",16.07861,16.2795,16.45758,16.24459,15.82568,15.86908,15.88891,15.68984,15.29994,15.22264,16.07432,15.79415
"Q9UHD2",13.90628,13.78225,13.6342959596748,14.30336,13.78242,14.06633,14.18649,14.23485,13.87264,14.34665,14.06053,14.09479
"O14602",17.38762,17.59063,17.65921,17.18801,17.21658,17.36084,17.03416,17.0002,17.16071,17.14916,17.23825,17.08782
"Q13404",17.2414,17.67892,17.66366,17.38173,17.38967,17.34703,17.38941,17.61291,17.32703,17.09475,17.75932,17.48216
"E9PQG4",13.91929,14.87835,14.05721,14.06846,14.51983,14.82501,14.33935,14.82125,14.4858,14.41744,14.57239,14.99535
"A8MYJ1",17.20718,17.18307,18.0004416935749,15.28804,16.77285,16.2242,16.72179,16.50742,16.87992,16.65419,17.46315,16.68246
"Q4VXU2",16.73713,15.52566,16.56364,16.67596,14.95503,14.73721,15.80122,15.86598,15.35195,15.82821,16.44447,15.55345
"A2RRP1",13.6471,12.7804,12.3416370193696,14.36131,12.64031,13.50608,13.8305,14.27512,13.82425,14.31378,13.70082,13.72376
"O00505",15.80122,15.79535,15.19475,15.87451,15.64188,15.85051,15.76335,15.86326,15.91192,16.05007,16.07587,15.86467
"O14737",17.35122,17.12064,17.63846,17.1029,17.17476,17.03518,16.80486,16.84743,17.11995,16.72285,17.10276,17.07549
"O14744",15.52585,15.42499,14.66035,15.90965,15.06622,15.66216,15.64481,15.71677,15.66217,16.10944,15.55559,15.638
"O14745",15.47883,16.31066,15.0517,14.65742,15.82357,16.10156,14.80581,14.76286,15.59459,15.66839,14.84325,15.01349
"O15013",14.4479377491838,14.21705,13.80921,14.68429,15.3538,15.11293,15.33591,15.00124,15.20298,15.43892,14.95755,15.13832
"O15160",15.25663,15.41306,15.71029,15.67162,15.29969,15.05476,14.96342,14.96321,15.07579,14.88648,15.3422,15.1362
"O15400",16.0324,15.79077,15.7339,16.51307,16.09676,16.04264,16.30911,16.69889,16.13004,15.80255,16.23014,16.4082
"O15498",15.00668,14.58859,14.34998,14.54812,14.77088,14.87146,15.40399,15.44536,15.21077,15.2532,15.30286,15.29609
"O43148",14.91829,14.95979,14.79869,14.38376,14.77397,14.77288,14.65848,14.58942,14.77198,14.6733,14.53306,14.5722
"O43150",14.09163,14.438,13.87291,13.78414,14.07684,14.54821,13.85987,13.89628,14.10568,14.87888,13.8378768000785,14.18979
"O43809",16.20531,16.2209,16.75556,15.39061,16.00568,15.67625,15.72495,15.5671,15.87891,15.48492,15.8412,15.68024
"O60645",14.02013,14.29694,13.82272,14.4324870005364,14.3587849312922,14.52087,14.74424,15.16091,14.67129,14.95732,14.49458,15.27121
"O75351",14.9332,15.34019,15.33667,14.801940785477,15.40227,15.05246,15.12003,14.88459,15.33374,14.65941,15.26283,15.13381
"O75663",14.21993,14.2226,14.38622,14.49548,14.40869,14.05652,14.1782,14.01473,14.45381,14.31079,14.222,14.19702
"O75746",14.7402,14.67659,14.12231,14.81123,14.49665,14.90813,15.48596,15.76331,15.08519,15.51789,14.90547,15.29107
"O75886",14.9548,15.67985,15.4249,15.32409,15.35938,15.2922,15.37611,14.99845,15.13142,14.79337,15.49591,15.00603
"O75934",16.03013,15.88253,16.36061,15.02106,15.6268,15.56377,15.30597,15.03342,15.53431,15.36986,15.25071,15.18042
"O76054",14.34709,14.4734,14.34885,14.85722,13.8099,14.32063,13.90973,14.49557,14.41196,14.70233,14.26809,15.23216
"O94901",13.932012490658,14.25946,13.7127,14.40128,13.597302429367,14.5559,14.18925,14.18432,13.79313,14.7537,14.17777,14.52051
"O95671",13.5707705989055,13.91559,13.16508,13.86596,13.33765,13.85231,13.41301,13.6318,13.47648,13.89656,13.53906,13.39147
"O95864",19.3313,19.27042,19.20794,18.7659278499491,18.88919,19.0292821898458,18.67006,18.53361,18.6067,18.84448,18.62959,18.62963
"P00966",14.50237,15.16939,14.16859,14.46505,15.38095,15.31685,14.74141,14.99309,15.18175,14.87672,14.97805,14.81966
"P01024",16.95577,15.76211,16.44074,17.80125,17.16241,17.56274,17.3146,17.61207,17.38973,18.23678,17.22208,17.00576
"P06703",16.55011,16.965,16.48583,16.02712,17.00016,16.88819,16.72374,16.84835,16.81325,16.53675,16.44523,16.82269
"P09132",15.51012,14.72106,15.69963,15.38063,15.10468,14.45624,14.83475,15.00164,15.26873,15.58105,15.23242,14.77576
"P10619",20.00457,20.68928,20.26547,20.05462,20.31196,20.47391,20.07942,20.08668,19.95423,19.98218,20.24773,19.7356
"P11171",15.37871,15.38205,15.61971,15.0263787354788,15.34525,15.11091,14.9358945988114,15.26866,15.1394184286618,14.84677,14.77755,15.33473
"P13693",18.71177,18.79552,19.1421,18.06214,18.94318,18.43846,18.87899,18.59376,18.85558,18.17677,19.05549,19.0316
"P19320",17.48272,17.60419,17.02123,16.41477,17.52221,17.71892,17.39324,17.59969,17.96078,18.43247,17.36297,17.95412
"P20290",16.83911,17.15918,17.77811,16.86316,17.20056,16.98077,17.02972,16.88369,17.33055,16.97109,17.13376,17.27294
"P20339",16.23263,15.90531,15.64748,15.69338,15.87844,16.05914,16.40369,16.67151,16.36646,16.46234,16.33425,16.21212
"P21266",15.36353,14.96779,15.05668,14.86391,15.9012,15.28848,16.51616,15.27633,15.99351,15.13334,16.47658,15.06807
"P24534",17.82837,17.8783,17.97699,17.51186,17.55385,17.5656,17.58449,17.33786,17.65347,16.64078,17.51649,16.99543
"P25940",16.45305,17.18461,17.35786,16.04526,17.38008,17.13442,17.07802,17.35923,17.56586,17.12162,16.77133,17.74965
"P26440",15.31448,15.53677,15.20659,14.6416,15.63468,15.48189,15.528,15.24312,15.40332,15.17616,15.37702,15.13128
"P27144",14.97888,14.71931,15.52444,14.73253,14.907,14.50852,15.04355,15.14511,14.87858,14.16858,15.09176,15.25094
"P28161",15.47383,16.52294,15.61998,15.7274393392392,16.42832,16.59069,16.53528,16.86301,16.2367,15.96477,16.16322,16.62626
"P28288",14.05082,13.94463,13.32729,14.1986,13.61073,14.42431,14.26785,14.60516,14.2093,14.84669,13.57864,14.53185
"P30419",15.76019,15.6729,15.19195,15.69554,15.54639,15.71278,16.01616,16.1448,16.00875,16.20873,15.86499,16.03061
"P33240",16.37045,16.43839,16.8899,16.45082,16.43583,16.25185,15.82286,15.85657,15.77586,16.28424,16.1938,15.92712
"P33316",16.41446,16.82021,16.88414,15.86837,16.12025,15.96273,15.82268,15.33576,15.94259,15.9557,16.15573,15.45048
"P35270",15.02555,14.90133,14.80523,15.56165,15.25606,14.807,15.08648,15.52817,15.26558,15.00528,15.13756,15.51176
"P35813",14.26855,14.42932,14.14757,14.51076,14.69848,14.05956,14.29471,14.30912,13.83776,13.73896,14.39734,14.09525
"P36542",17.4366,17.08456,17.22503,17.27854,17.42511,16.95368,17.37123,17.7276,17.68727,17.29512,17.4691,17.59491
"P37108",17.43193,16.83142,17.58066,16.71882,17.02521,16.65733,16.84801,16.92165,17.31085,17.45424,17.00757,16.99159
"P37173",14.5228,13.71482,13.70506,14.31669,14.61602,14.01199,13.96052,14.1222,15.17698,14.25684,14.1324,14.80124
"P37198",15.40538,15.24597,15.68834,14.91137,14.94755,14.77554,14.78679,14.41399,14.88,14.80408,14.88834,14.56343
"P39748",14.96531,14.53746,15.10678,14.79407,14.05761,14.05851,14.18395,13.94177,14.5965,15.01297,14.62772,14.36941
"P45973",16.04647,16.22472,16.49148,15.19796,15.73992,15.87706,15.54904,15.10953,15.73363,15.7322,15.57719,15.24553
"P46776",16.06038,16.19614,16.27959,16.69916,16.15374,16.17539,16.68821,16.78696,16.33145,17.68773,16.88861,16.6719
"P48960",15.86855,15.12445,16.4007,15.47786,16.21563,15.14631,15.89343,15.83525,16.36914,15.04681,16.08838,16.05121
"P49354",18.03745,18.5755,18.21223,18.33343,18.12925,18.14077,18.3217,18.37506,17.9769,17.92516,18.24193,18.45371
"P49720",17.12546,17.4918,17.69835,17.56423,17.6349,17.28882,17.47213,17.63092,17.80899,17.38387,17.59077,17.63449
"P49770",14.47697,14.59276,14.48862,14.59038,14.41496,14.61198,14.71716,14.5206,14.70753,14.72447,14.72041,14.71268
"P49841",14.10241,13.94999,14.04366,14.53582,13.82641,14.15547,14.1978,14.42691,14.13922,14.30251,14.23817,14.21542
"P51688",16.43383,16.55299,16.63151,16.26715,16.64349,16.31219,16.14589,15.92848,16.22402,15.86336,16.56228,15.59393
"P56199",14.89162,14.93867,14.65927,14.39466,14.84672,14.82435,14.52723,14.19043,14.57849,14.7323,14.5329986520328,13.93617
"P57081",15.97044,15.75028,15.62238,15.7429374584056,15.09587,15.62929,15.16023,15.29148,15.53025,15.73949,15.25849,15.3797967933633
"P59998",18.09851,18.62463,18.31832,16.22156,18.62829,18.83792,19.12172,18.99332,19.03335,18.85176,19.17018,19.16893
"P60510",15.26772,15.05059,14.85277,14.6279,15.27462,15.36465,15.20832,15.27739,15.24249,15.34263,15.26108,15.33397
"P61764",15.46057,15.17817,15.16028,15.45841,15.20533,15.22523,15.66773,15.77626,15.62876,15.45563,15.47439,15.38506
"P61916",16.86939,16.35059,17.01152,16.51089,17.13673,16.22597,16.57098,16.54534,16.52344,15.38622,16.55733,16.39151
"P62266",17.4833,17.70099,17.82243,18.14206,17.53318,17.36298,17.95328,18.13098,17.91695,19.45344,17.95242,18.23951
"P62328",20.44982,18.72499,20.52896,20.30227,19.62563,18.90509,17.91217,19.9692,19.42518,18.78267,19.46606,19.3074
"P62942",18.53916,18.297,19.18341,16.79245,18.4547,18.00894,18.04485,17.95565,18.21226,17.65368,18.17665,18.2116
"P78356",14.67776,14.56623,14.3661,14.82332,14.85676,14.65987,14.86385,14.9802,14.80585,15.05503,15.04353,14.78667
"P83916",14.98657,15.08431,15.52564,14.09988,14.87838,14.9259,14.42611,14.40731,14.56542,14.69843,14.62524,14.46946
"P84090",17.76486,17.77365,18.49384,17.38103,17.65182,17.49986,17.13341,17.02057,17.46829,17.00758,17.40234,16.94326
"Q00796",15.4419,15.20955,15.7544,15.50619,15.60168,15.4808,15.43914,15.51026,15.73094,15.24551,15.41918,15.5658
"Q01081",15.74099,16.00973,16.13152,15.54209,15.32471,15.41196,15.11815,14.84596,15.40566,15.17609,15.23384,15.01089
"Q03154",14.83499,14.96154,14.44127,14.8868,15.30307,14.70634,14.51029,14.58935,14.8049,15.21302,14.8416,14.14169
"Q05048",14.59018,14.4818,14.75379,14.2211,14.32775,14.31143,14.03176,13.87699,14.30281,14.16446,14.25346,13.9087
"Q06033",18.18659,17.8915,17.73922,18.16548,18.946,18.23571,18.49445,18.46935,18.88126,18.32123,18.44354,18.59663
"Q08170",16.37199,16.26772,16.58575,15.69581,15.83721,15.92584,15.29785,15.44446,15.71378,15.35655,15.62153,15.1732
"Q12874",19.03931,18.99428,19.11896,18.85887,18.6378,18.67149,18.41454,18.28085,18.65192,18.65195,18.64646,18.3585
"Q13107",14.53849,14.70248,14.24432,14.6902085514505,14.44444,14.62714,14.36968,14.6385,14.36781,14.67612,14.50126,14.59777
"Q13131",14.57864,14.66734,14.26693,14.80168,14.59145,14.90339,15.20797,15.37342,15.0284,15.48449,15.0857,15.30753
"Q13363",15.11472,14.96289,15.15742,14.79577,14.78966,14.90316,14.73977,14.64752,14.80553,15.14725,14.74409,14.50088
"Q13526",15.4624,15.73766,15.77299,15.19834,15.55328,15.49031,14.88435,14.97705,15.22649,14.93068,15.08389,14.99943
"Q13595",16.51695,16.25996,16.77645,15.8273,15.87507,16.00664,15.66976,15.41175,15.8911,15.39597,15.81855,15.12553
"Q14165",15.4589,15.98073,15.16217,16.50883,15.73748,15.94366,16.15704,16.34167,15.87786,15.80709,16.278,16.0422
"Q14558",13.64209,14.1354,13.87836,14.23574,14.03242,13.9982,14.52992,14.4858,14.53633,14.59399,14.51709,14.19813
"Q14696",16.9187,16.84638,17.13073,16.53785,16.97486,16.55124,16.41475,16.3488,16.52482,15.98761,16.51201,16.49792
"Q15370",16.24533,16.62907,16.63969,16.30778,16.88437,16.48501,16.39081,16.34169,16.80629,16.34201,16.28489,16.245
"Q15428",15.57842,15.23544,16.01655,15.1638,15.19998,15.14697,14.95738,14.79381,15.10338,15.09012,14.84847,15.06138
"Q15819",16.20537,16.33909,16.5748,15.90439,16.46669,16.30078,16.07132,15.87967,15.8735,16.03205,16.38487,15.83815
"Q16186",16.90567,16.81458,17.20122,16.64917,16.76336,16.7488,16.51169,16.43352,16.85846,16.65135,16.63287,16.69037
"Q16270",17.30944,16.19062,17.75239,16.47528,16.77949,15.60162,17.05017,15.90445,16.71559,15.22597,16.77736,16.31564
"Q16539",15.97801,16.43708,15.84088,16.73256,16.56536,16.54194,16.74676,16.87428,16.28754,16.59984,16.8799,16.4678
"Q16774",15.78112,16.08075,16.23006,15.9133,16.00677,15.91974,15.61395,15.93732,15.83792,15.61064,15.53171,15.93286
"Q16850",14.28068,13.8619,13.8732346343773,15.1085,13.998202040713,14.15027,14.32074,14.46347,14.309,14.29118,14.37573,14.48357
"Q3ZCQ8",14.8586,14.78606,14.84435,14.63267,14.73297,14.73708,14.66571,14.55573,14.77558,14.55294,14.63344,14.69126
"Q52LJ0",14.91252,14.51179,15.04696,14.75005,14.65616,14.36551,14.23815,14.49458,14.44476,14.19802,14.50608,14.1585
"Q56VL3",14.56114,13.85845,14.49294,14.2105225038958,14.13662,13.46249,13.64938,13.94973,14.2974,13.74191,13.79261,13.8293
"Q5T9A4",15.32402,15.10532,15.47777,15.37676,15.11376,15.04468,15.31358,15.59526,15.38109,15.65553,15.31649,15.63587
"Q5TDH0",14.39291,14.24257,14.47939,14.70807,14.28316,14.0275,14.29771,13.98586,13.92548,13.88833,14.03015,13.81056
"Q6DKJ4",14.44099,13.22048,14.56221,14.39579,14.56011,12.75012,14.86405,14.68511,14.43495,12.64208,14.44312,14.97376
"Q6EMK4",15.254104494828,14.93574,14.80478,14.83657,16.5924,16.42222,16.58811,16.42488,16.4301,16.15982,16.7267,15.94559
"Q6NVY1",14.51777,15.25701,14.65322,14.92502,14.93237,15.16051,14.76168,15.35197,14.87329,14.70343,14.49484,15.03043
"Q6NXE6",16.3034,16.5351,16.47075,16.30476,16.4618,16.41652,16.42456,16.20131,16.67336,16.43297,16.56763,16.57938
"Q6UXN9",15.81312,16.02966,16.14279,15.91491,15.78018,15.91242,15.9376,15.8018,15.85303,16.0108,15.86921,16.01103
"Q6ZXV5",14.39698,14.25156,14.0248341409522,14.63921,13.7291571455427,14.2317,14.44524,14.07169,14.0268,14.65681,14.05445,13.7292
"Q71RC2",16.0072,15.73442,16.19133,15.67134,15.86025,15.41703,15.63939,15.39591,16.00339,15.90155,15.70753,15.90839
"Q7L523",14.46316,14.24016,13.86613,15.03877,14.5936,14.83363,15.30835,15.48951,15.05593,14.74112,14.90643,15.32326
"Q7Z3B4",15.0323,15.06914,15.25703,14.65418,14.62618,14.68262,14.41858,14.52145,14.43843,15.06967,14.79817,14.47671
"Q7Z3J2",13.63876,14.35275,13.5219292430326,14.71242,14.0737072095391,14.34,14.4525,14.8319,14.14625,14.29371,14.50194,14.6845
"Q86TI2",15.26912,15.15274,14.92304,15.71246,14.82131,15.28079,15.21493,15.35023,15.18352,15.33318,15.33234,15.10707
"Q8IV08",16.58589,16.59456,16.47377,16.16996,16.94617,16.6417,16.62955,15.76951,16.64956,15.96952,16.7587,15.40473
"Q8IWT6",14.77177,14.49119,15.2012183434546,14.68488,14.52422,14.16922,14.31538,14.43699,14.62217,14.89292,14.67164,15.23394
"Q8IYI6",14.71758,14.44785,14.00455,14.68947,14.23806,14.59587,14.73668,15.00852,14.50685,15.18932,14.37782,14.82924
"Q8N183",15.45989,15.4436,15.56772,14.78861,15.43131,15.19403,14.7164,14.88218,15.36747,15.04163,14.78899,14.71723
"Q8N3D4",14.37748,14.55549,14.51506,14.52776,14.57634,14.53774,14.79812,14.73309,14.66765,14.70628,14.84553,14.88736
"Q8N6H7",15.09536,14.98733,15.36616,15.16401,15.15925,14.71631,14.80777,14.72556,14.86182,14.5657,15.24106,14.34589
"Q8TAE8",16.90597,16.22432,17.22541,16.36046,16.59386,16.18633,16.31023,16.34579,16.69121,16.37564,16.78971,16.55841
"Q8TCJ2",15.47334,15.23937,15.17311,15.73047,15.34157,15.52418,16.08856,15.7243,15.33751,15.8319,15.64235,15.49779
"Q8TED1",16.43973,16.32251,16.17336,16.48741,15.77422,16.29928,16.63384,16.40238,16.22571,16.6947,16.38692,16.50176
"Q8WU90",15.45239,15.07273,15.53798,15.60185,15.07967,14.87215,14.93982,14.93531,14.98578,14.50158,14.97305,14.75717
"Q92522",14.52615,14.41533,14.86229,14.57055,14.61846,14.65983,14.44586,14.71487,14.71487,15.76179,14.1501,14.23681
